CompanyID,Company_LithoCode,Company_Litho,Company_Litho_Cleaned,CET_Litho,Score
2738,TEI,AEOLIAN DEPOSITS-IND HARDPANS,aeolian deposits ind ,aeolian_deposit,83
2738,TWM,SHEETWASH-MOT INCL. MEGA-MOT,sheetwash mot ,alluvium,100
2738,TWY,SHEETWASH-CLAY-RICH KAO,sheetwash clay rich ,alluvium,100
2738,TXD,GLACIAL TILL DEPOSITS-RED. CLAYS OR SILT,glacial till deposits red clays or silt,mud,101
2738,UX,PYROXENITE,pyroxenite,pyroxenite,101
2738,ASS,SILICA-SERICITE ALTN,silica sericite altn,unclassified_rock,67
2738,FRFP,RHYOLITE FELDSPAR PORPHYRY,rhyolite feldspar porphyry,porphyry,101
2738,GSA,ALKALIE FELDSPAR +/-QUARTZ SYENITE,alkalie feldspar + quartz syenite,syenite,101
2738,ZQB,QUARTZ-CEMENTED BRECCIA,quartz cemented breccia,breccia,101
2738,UK,KOMATIITE,komatiite,komatiite,101
2738,UH,HORNBLENDITE,hornblendite,hornblendite,101
2738,IAOP,ANDESITIC PORPHYRY,andesitic porphyry,porphyry,101
2738,SRCU,ROUNDED CLASTS / MONOMICT CONGLOMERATE,rounded clasts  monomict conglomerate,conglomerate,101
2738,SSOC,COARSE-GRAINED SANDSTONE,coarse grained sandstone,sandstone,101
2738,NRK,RESIDUAL SOIL-CALCAREOUS,residual soil calcareous,soil,100
2738,G,GRANITOID,granitoid,granitoid,101
2738,DYF,MASSIVE GYPCRETE,massive gypcrete,calcrete,101
2738,TXO,GLACIAL DEPOSITS-UND,glacial deposits und,unclassified_rock,58
2738,TCQ,COLLUVIUM-Q-RICH INCL. VEIN Q DETRITUS,colluvium q rich ,colluvium,100
2738,GRQP,GRANITIC QUARTZ PORPHYRY,granitic quartz porphyry,porphyry,101
2738,GRT,TONALITE,tonalite,tonalite,101
2738,GSQ,QUARTZ SYENITE,quartz syenite,syenite,101
2738,MTOL,BASALTIC / MAFIC TUFF - lithic,basaltic  mafic tuff  lithic,tuff,100
2738,MTOX,BASALTIC / MAFIC TUFF - crystal,basaltic  mafic tuff  crystal,tuff,100
2738,NS,NOT SAMPLED,not sampled,unclassified_rock,80
2738,PNA,MAFIC AMPHIBOLITE,mafic amphibolite,amphibolite,101
2738,SSPF,FINE-GRAINED MICACEOUS SANDSTONE,fine grained micaceous sandstone,sandstone,101
2738,ZSM,MASSIVE SULPHIDES,massive sulphides,massive_sulphide,91
2738,ZSS,SEMI-MASSIVE SULPHIDES,semi massive sulphides,unclassified_rock,79
2738,TWE,SHEETWASH-MNS,sheetwash mns,alluvium,100
2738,SSOM,MEDIUM-GRAINED SANDSTONE,medium grained sandstone,sandstone,101
2738,RUCI,USAP-CHY INDURATED OR MAS BEARING INDURATED,usap chy indurated or mas bearing indurated,unclassified_rock,55
2738,RLR,LSAP-METAMORPHIC PRECURSOR,lsap metamorphic precursor,unclassified_rock,62
2738,PPS,MICACEOUS PHYLLITE,micaceous phyllite,phyllite,101
2738,PNP,PELITIC GNEISS / AMPHIBOLITE,pelitic gneiss  amphibolite,amphibolite,101
2738,PHP,PELITIC HORNFELS,pelitic hornfels,hornfels,101
2738,MT,BASALTIC / MAFIC TUFF,basaltic  mafic tuff,tuff,101
2738,DLF,MASSIVE LATERITE,massive laterite,laterite,101
2738,IT,INTERMEDIATE TUFF,intermediate tuff,tuff,101
2738,MTOB,BASALTIC BRECCIA / COARSE PYROCLASTIC,basaltic breccia  coarse pyroclastic,breccia,100
2738,PDS,INTENSE BRITTLE-DUCTILE SHEAR ZONE,intense brittle ductile shear zone,unclassified_rock,47
2738,TAI,ALLUVIUM-IND HARDPANS,alluvium ind ,alluvium,100
2738,TCL,COLLUVIUM-PROXIMAL LATERITIC DETRITUS,colluvium proximal lateritic detritus,colluvium,100
2738,TEO,AEOLIAN DEPOSITS-UND,aeolian deposits und,aeolian_deposit,83
2738,THE,ASH PLAIN DEPOSITS-MANGANIFEROUS,ash plain deposits manganiferous,plain,100
2738,UXO,ORTHOCUMULATE PYROXENITE,orthocumulate pyroxenite,pyroxenite,101
2738,ZQV,MASSIVE QUARTZ VEIN,massive quartz vein,vein,101
2738,UL,LAMPROPHYRE,lamprophyre,lamprophyre,101
2738,MB,BASALT,basalt,basalt,101
2738,GID,DIORITE,diorite,diorite,101
2738,GI,INTERMEDIATE DYKE,intermediate dyke,intermediate,100
2738,DLP,PISOLITHIC LATERITE,pisolithic laterite,laterite,101
2738,DFC,LAMINATED FERRICRETE,laminated ferricrete,ferricrete,101
2738,COLO,CORE LOSS,core loss,unclassified_rock,60
2738,TJW,ORGANIC DEPOSITS-SME-RICH GILGAI,organic deposits sme rich gilgai,organic-rich-rock,83
2738,SSAC,COARSE-GRAINED FELDSPATHIC SANDSTONE,coarse grained feldspathic sandstone,sandstone,101
2738,RUYI,USAP-KAO INDURATED,usap kao indurated,unclassified_rock,49
2738,RUD,USAP-RED. CLAY DOMINANT,usap red clay dominant,mud,100
2738,RLA,LSAP-ACID TO INT. PLUT.PRECURSOR,lsap acid to int plut precursor,felsic,100
2738,MBTC,COARSE-GRAINED THOLEIITIC BASALT,coarse grained tholeiitic basalt,basalt,101
2738,MBK,KOMATIITIC OR HIGH Mg BASALT,komatiitic or high mg basalt,basalt,101
2738,GRQ,QUARTZ-RICH GRANITIC ROCK,quartz rich granitic rock,rock,101
2738,GAP,PEGMATITE,pegmatite,pegmatite,101
2738,FOQP,UNCLASSIFIED QUARTZ PORPHYRY,unclassified quartz porphyry,porphyry,101
2738,ASE,SERICITIC ALTN,sericitic altn,unclassified_rock,64
2738,MBKC,COARSE-GRAINED HIGH Mg BASALT,coarse grained high mg basalt,basalt,101
2738,MDM,MELANOCRATIC DOLERITE,melanocratic dolerite,dolerite,101
2738,NRP,RESIDUAL SOIL-GYPSIFEROUS,residual soil gypsiferous,soil,100
2738,RUGG,USAP-KAO STRONGLY GOE,usap kao strongly goe,unclassified_rock,46
2738,S,UNDIFFERENTIATED SEDIMENTARY ROCK,undifferentiated sedimentary rock,rock,101
2738,SSG,GRAPHITIC / CARBONACEOUS SANDSTONE,graphitic  carbonaceous sandstone,sandstone,101
2738,SSPM,MEDIUM-GRAINED MICACEOUS SANDSTONE,medium grained micaceous sandstone,sandstone,101
2738,TAK,ALLUVIUM-CALCAREOUS,alluvium calcareous,alluvium,100
2738,DKO,CALCRETE-UND,calcrete und,calcrete,100
2738,RUZ,USAP-PROBABLE SHEAR ZONE,usap probable shear zone,unclassified_rock,55
2738,SA,ARGILLITE gsize<0.05mm,argillite gsize 0 05mm,mudstone,100
2738,SRS,INTERBEDDED CONGLOMERATE & SANDSTONE OR ARGILLITE,interbedded conglomerate  sandstone or argillite,mudstone,101
2738,TPR,PLAYA DEPOSITS-CB//ORGANIC INCL. LIGNITE,playa deposits cb organic ,unclassified_rock,58
2738,TEV,AEOLIAN DEPOSITS-DISTAL LATERITIC DETRITUS,aeolian deposits distal lateritic detritus,unclassified_rock,52
2738,TCK,COLLUVIUM-CALCAREOUS,colluvium calcareous,colluvium,100
2738,SAG,GRAPHITIC / CARBONACEOUS ARGILLITE,graphitic  carbonaceous argillite,mudstone,101
2738,RUT,USAP-TALC-BEARING,usap talc bearing,talc-rock,100
2738,RUQH,USAP-VEIN Q HM,usap vein q hm,vein,100
2738,ZSB,SULPHIDE BRECCIA,sulphide breccia,breccia,101
2738,ZGS,SEMI-MASSIVE GOSSAN,semi massive gossan,gossan,101
2738,TXE,GLACIAL TILL DEPOSITS-MNS,glacial till deposits mns,till,100
2738,TXA,GLACIAL TILL DEPOSITS-MXD PROVENANCE,glacial till deposits mxd provenance,till,100
2738,TPN,PLAYA DEPOSITS-RUNNING SANDS,playa deposits running sands,unclassified_rock,47
2738,TJR,ORGANIC DEPOSITS-CB//ORGANIC INCL. LIGNITE,organic deposits cb organic ,unclassified_rock,65
2738,TED,AEOLIAN DEPOSITS-RED. CLAYS OR SILT,aeolian deposits red clays or silt,mud,101
2738,TCZ,COLLUVIUM-SILICEOUS INCL CT CHY,colluvium siliceous ,colluvium,100
2738,SRBU,ANGULAR CLASTS / MONOMICT BRECCIA,angular clasts  monomict breccia,breccia,101
2738,AAB,ALBITIC ALTN,albitic altn,unclassified_rock,58
2738,TWQ,SHEETWASH-Q-RICH,sheetwash q rich,alluvium,100
2738,UDA,ADCUMULATE DUNITE,adcumulate dunite,peridotite,101
2738,UPO,ORTHOCUMULATE PERIDOTITE,orthocumulate peridotite,peridotite,101
2738,TWD,SHEETWASH-RED. CLAY OR SILT,sheetwash red clay or silt,mud,101
2738,TCP,COLLUVIUM-GYPSIFEROUS,colluvium gypsiferous,colluvium,100
2738,SSOF,FINE-GRAINED SANDSTONE,fine grained sandstone,sandstone,101
2738,SSAM,MEDIUM-GRAINED ARKOSE AND FELDSPATHIC SANDSTONE,medium grained arkose and feldspathic sandstone,sandstone,101
2738,AQP,QUARTZ-PYRITE ALTN,quartz pyrite altn,vein,100
2738,DZW,FRAGMENTAL SILCRETE,fragmental silcrete,silcrete,101
2738,GIM,MONZODIORITE,monzodiorite,monzodiorite,101
2738,GSFP,SYENITIC FELDSPAR PORPHYRY,syenitic feldspar porphyry,porphyry,101
2738,PNF,FELSIC OR GRANITIC GNEISS,felsic or granitic gneiss,gneiss,101
2738,RUC,USAP-CHY OR MAS-BEARING,usap chy or mas bearing,unclassified_rock,55
2738,RUQ,USAP-VEIN Q DOMINANT,usap vein q dominant,vein,100
2738,RUQG,USAP VEIN Q GOE,usap vein q goe,vein,100
2738,SSLB,PEBBLY SANDSTONE,pebbly sandstone,sandstone,101
2738,SSWC,COARSE-GRAINED GREYWACKE / TURBIDITE SANDSTONE,coarse grained greywacke  turbidite sandstone,sandstone,101
2738,TAD,ALLUVIUM-RED. CLAYS OR SILT,alluvium red clays or silt,mud,101
2738,TCO,COLLUVIUM-UND,colluvium und,colluvium,100
2738,UD,DUNITE,dunite,peridotite,101
2738,RUG,USAP-KAO-GOE DOMINANT,usap kao goe dominant,unclassified_rock,49
2738,RLZ,LSAP-SHEAR ZONE,lsap shear zone,unclassified_rock,72
2738,PSU,ULTRAMAFIC SCHIST,ultramafic schist,schist,101
2738,PDY,MYLONITE,mylonite,mylonite,101
2738,NTQ,TRANSPORTED SOIL-Q-RICH,transported soil q rich,colluvium,100
2738,RUS,USAP-MN OR FE-MN RICH CLAY HORIZON,usap mn or fe mn rich clay horizon,mud,100
2738,IRAP,TRACHYTE PORPHYRY - biot or amp phenos,trachyte porphyry  biot or amp phenos,trachyte,100
2738,IAY,ANDESITIC HYALOCLASTITE / PILLOW FLOW,andesitic hyaloclastite  pillow flow,hyaloclastite,100
2738,FDAP,DACITE AMP/BIOT-FELDSPAR+/-QUARTZ PORPHYRY,dacite amp biot feldspar+ quartz porphyry,porphyry,101
2738,DNO,MAGNESITE-UND,magnesite und,magnesite-stone,82
2738,ACA,CARBONATE ALTN,carbonate altn,carbonate,100
2738,SSAF,FINE-GRAINED FELDSPATHIC SANDSTONE,fine grained feldspathic sandstone,sandstone,101
2738,UP,PERIDOTITE,peridotite,peridotite,101
2738,TPY,PLAYA DEPOSITS-CLAY-RICH KAO,playa deposits clay rich ,mud,100
2738,TEA,AEOLIAN DEPOSITS-MXD PROVENANCE,aeolian deposits mxd provenance,unclassified_rock,64
2738,SSLM,MEDIUM-GRAINED LITHIC SANDSTONE,medium grained lithic sandstone,sandstone,101
2738,SAP,MICACEOUS SHALE / MUDSTONE,micaceous shale  mudstone,mudstone,101
2738,PSM,MAFIC SCHIST,mafic schist,schist,101
2738,PSF,FELSIC SCHIST Qz Fd +/-mica +/-amph,felsic schist ,schist,101
2738,PHZ,CALC-SILICATE HORNFELS,calc silicate hornfels,hornfels,101
2738,FDFP,DACITE FELDSPAR PORPHYRY,dacite feldspar porphyry,porphyry,101
2738,FOEP,UNCLASSIFIED QUARTZ FELDSPAR PORPHYRY,unclassified quartz feldspar porphyry,porphyry,101
2738,FREP,RHYOLITE QUARTZ-FELDSPAR PORPHYRY,rhyolite quartz feldspar porphyry,porphyry,101
2738,IAFP,ANDESITIC PORPHYRY - feldspar dom phenos,andesitic porphyry  feldspar dom phenos,porphyry,100
2738,NTV,TRANSPORTED SOIL-IRONSTONE,transported soil ironstone,ironstone,101
2738,SSLF,FINE-GRAINED LITHIC SANDSTONE,fine grained lithic sandstone,sandstone,101
2738,TCM,COLLUVIUM-MOT INCL. MEGA-MOT,colluvium mot ,colluvium,100
2738,TEJ,AEOLIAN DEPOSITS-LITHIC DETRITUS,aeolian deposits lithic detritus,unclassified_rock,67
2738,TWP,SHEETWASH-GYPSIFEROUS,sheetwash gypsiferous,alluvium,100
2738,ACH,CHLORITIC ALTN,chloritic altn,unclassified_rock,62
2738,FTDX,DACITE CRYSTAL TUFF / QUARTZ-EYE TUFF,dacite crystal tuff  quartz eye tuff,tuff,101
2738,GIEP,DIORITIC QUARTZ-FELDSPAR PORPHYRY,dioritic quartz feldspar porphyry,porphyry,101
2738,IAAP,ANDESITIC PORPHYRY - biot or amp phenos,andesitic porphyry  biot or amp phenos,porphyry,100
2738,RLS,LSAP-SEDIMENTARY PRECURSOR,lsap sedimentary precursor,unclassified_rock,65
2738,SRCK,ROUNDED CLASTS - pebble to cobble-size dom,rounded clasts  pebble to cobble size dom,unclassified_rock,43
2738,ZLC,CHLORITE STRINGER ZONE,chlorite stringer zone,unclassified_rock,65
2738,ACC,CHLORITE-CARB/BIOT/PYRR ALTN,chlorite carb biot pyrr altn,unclassified_rock,53
2738,FTDA,DACITE ASH / LAPILLI / VITRIC TUFF,dacite ash  lapilli  vitric tuff,tuff,101
2738,GSM,MONZONITE,monzonite,monzonite,101
2738,NRH,RESIDUAL SOIL-LOAM,residual soil loam,soil,100
2738,NTI,TRANSPORTED SOIL-INDURATED,transported soil indurated,colluvium,100
2738,PDYP,PROTOMYLONITE,protomylonite,mylonite,101
2738,RUE,USAP-MSV OR MN-FE-RICH IRONSTONE,usap msv or mn fe rich ironstone,ironstone,101
2738,RUH,USAP-KAO-HM DOMINANT,usap kao hm dominant,unclassified_rock,50
2738,RUK,USAP-KAO-Q DOMINANT,usap kao q dominant,unclassified_rock,48
2738,RUM,USAP-MOT KAO-RICH,usap mot kao rich,unclassified_rock,47
2738,SCD,DOLOSTONE / DOLOMITIC LIMESTONE,dolostone  dolomitic limestone,limestone,101
2738,SSA,ARKOSE & FELDSPATHIC SANDSTONE,arkose  feldspathic sandstone,sandstone,101
2738,TCD,COLLUVIUM-RED. CLAYS OR SILT,colluvium red clays or silt,mud,101
2738,TWJ,SHEETWASH-LITHIC DETRITUS,sheetwash lithic detritus,alluvium,100
2738,TWT,SHEETWASH-DOLOMITE/MAGNESITE,sheetwash dolomite magnesite,alluvium,100
2738,MG,GABBRO,gabbro,gabbro,101
2738,M,MAFIC ROCK - UNDIFF,mafic rock  undiff,rock,100
2738,U,ULTRAMAFIC ROCK,ultramafic rock,rock,101
2738,SAY,FINELY LAMINATED / GRADED ARGILLITE +/-SAND,finely laminated  graded argillite + sand,bioclastic,101
2738,SAF,MUDSTONE SHALE & SLATE,mudstone shale  slate,slate,101
2738,RUKG,USAP-KAO-Q GOE,usap kao q goe,unclassified_rock,52
2738,PSC,CHLORITE DOMINANT SCHIST,chlorite dominant schist,schist,101
2738,UMB,TALC-CARBONATE ULTRAMAFIC,talc carbonate ultramafic,carbonate,100
2738,TPD,PLAYA DEPOSITS-RED. CLAYS OR SILT,playa deposits red clays or silt,mud,101
2738,TJY,ORGANIC DEPOSITS-CLAY-RICH KAO,organic deposits clay rich ,mud,100
2738,TAJ,ALLUVIUM-LITHIC DETRITUS,alluvium lithic detritus,alluvium,100
2738,SSY,FINELY BEDDED / GRADED SANDSTONE,finely bedded  graded sandstone,sandstone,101
2738,SRCW,ROUNDED CLASTS / POLYMICT CONGLOMERATE,rounded clasts  polymict conglomerate,conglomerate,101
2738,SCS,VFG SILICEOUS SEDIMENT radiolarite/diatomite etc,vfg siliceous sediment ,sediment,101
2738,FOFP,UNCLASSIFIED FELDSPAR PORPHYRY,unclassified feldspar porphyry,porphyry,101
2738,DZX,BRECCIATED SILCRETE,brecciated silcrete,silcrete,101
2738,DZP,PISOLITHIC SILCRETE,pisolithic silcrete,silcrete,101
2738,DZC,LAMINATED SILCRETE,laminated silcrete,silcrete,101
2738,DKP,PISOLITHIC CALCRETE,pisolithic calcrete,calcrete,101
2738,DFO,FERRICRETE-UND,ferricrete und,ferricrete,100
2738,RUGH,USAP-KAO-GOE HM,usap kao goe hm,unclassified_rock,44
2738,DFP,PISOLITHIC FERRICRETE,pisolithic ferricrete,ferricrete,101
2738,ACG,CHLORITE-GARNET ALTN,chlorite garnet altn,unclassified_rock,60
2738,DFW,FRAGMENTAL FERRICRETE,fragmental ferricrete,ferricrete,101
2738,MGF,FELDSPATHIC GABBROIC ROCK,feldspathic gabbroic rock,rock,101
2738,NSR,NO SAMPLE RECOVERED,no sample recovered,unclassified_rock,58
2738,NTY,TRANSPORTED SOIL-CLAY-RICH,transported soil clay rich,colluvium,100
2738,PB,BRECCIA ZONE - unsubdivided barren,breccia zone  unsubdivided barren,breccia,100
2738,RLV,LSAP-MAFIC VOLCANIC PRECURSOR,lsap mafic volcanic precursor,mafic,100
2738,RUGI,USAP-KAO-GOE INDURATED,usap kao goe indurated,unclassified_rock,53
2738,RUKH,USAP-KAO-Q HM,usap kao q hm,unclassified_rock,46
2738,RUY,USAP-KAO DOMINANT,usap kao dominant,unclassified_rock,50
2738,TAE,ALLUVIUM-MNS,alluvium mns,alluvium,100
2738,TXG,GLACIAL TILL DEPOSITS-GOE.,glacial till deposits goe ,till,100
2738,RUO,USAP-UND,usap und,unclassified_rock,50
2738,PQU,ORTHOQUARTZITE,orthoquartzite,unclassified_rock,78
2738,PPG,GRAPHITIC PHYLLITE,graphitic phyllite,phyllite,101
2738,NL,NOT LOGGED,not logged,unclassified_rock,60
2738,GF,FELDSPATHOID-RICH INTRUSIVE,feldspathoid rich intrusive,unclassified_rock,65
2738,FTRX,RHYOLITE CRYSTAL TUFF / QUARTZ-EYE TUFF,rhyolite crystal tuff  quartz eye tuff,tuff,101
2738,DKW,FRAGMENTAL CALCRETE,fragmental calcrete,calcrete,101
2738,AEP,EPIDOTE ALTN,epidote altn,unclassified_rock,64
2746,UV,Ultramafic Volcanic Undivided,ultramafic volcanic undivided,unclassified_rock,80
2746,U,Ultramafic,ultramafic,coarse-grained-ultramafic-rock,100
2746,Mg,gabbro,gabbro,gabbro,101
2746,Qa,quaternary alluvium,quaternary alluvium,alluvium,101
2746,MVM,Mafic Volcanic High-Mg Basalt,mafic volcanic high mg basalt,basalt,101
2746,Q,Quartz,quartz,vein,101
2746,Lc,Clay Plasmic,clay ,mud,101
2746,Lf,Laterite,laterite,laterite,101
2746,MVB,Mafic Volcanic Basalt,mafic volcanic basalt,basalt,101
2746,Mb,basalt,basalt,basalt,101
2746,M,Mafic Unknown,mafic unknown,unclassified_rock,101
2790,KPSH,K-Feldspar Schist,k feldspar schist,schist,101
2790,BISH,Biotite Schist,biotite schist,schist,101
2790,BISH,Biotite Schist ,biotite schist ,schist,101
2790,DOLR,Dolerite,dolerite,dolerite,101
2790,FERR,Ferricrete,ferricrete,ferricrete,101
2790,FLSH,Felsic Schist/Feldspar schist,felsic schist feldspar schist,schist,101
2790,IDO,Diorite,diorite,diorite,101
2790,MBB,Fine grained basalt with round carbonate blobs,fine grained basalt with round carbonate blobs,carbonate,100
2790,MZE,equigranular dolerite/gabbro,equigranular dolerite gabbro,gabbro,101
2790,ALLU,Alluvium,alluvium,alluvium,101
2790,GDO,coarse medium grained granitiods,coarse medium grained granitiods,unclassified_rock,71
2790,MFSH,Mafic Schist,mafic schist,schist,101
2790,MFSH,Mafic Schist ,mafic schist ,schist,101
2790,QTZ,Quartz Vein  also QZVN,quartz vein ,vein,101
2790,QTZ,Quartz Vein also QZVN ,quartz vein ,vein,101
2790,SILC,Silcrete,silcrete,silcrete,101
2790,LATR,Lateritic Residuum,lateritic residuum,laterite,91
2790,LATR,Lateritic Residuum ,lateritic residuum ,laterite,91
2790,QZVN,Quartz Vein,quartz vein,vein,101
2790,IOO,Undifferentiated intermediate rocks,undifferentiated intermediate rocks,unclassified_rock,100
2790,MDP,Pyroxenite melanocratic dolerite with small mafic crysts/clots,pyroxenite melanocratic dolerite with small mafic crysts clots,pyroxenite,100
2790,CLAY,Clay,clay,mud,101
2790,BSLV,Volcaniclastic Basalt,volcaniclastic basalt,basalt,101
2790,BSLV,Volcaniclastic Basalt ,volcaniclastic basalt ,basalt,101
2790,DCO,Carbonate cemented duricrust or calcrete,carbonate cemented duricrust or calcrete,calcrete,101
2790,FPO,Porphyritic felsic rocks,porphyritic felsic rocks,felsic,100
2790,NZO,Transported soil,transported soil,soil,101
2790,UAO,Actinolite rich ultramafic rock,actinolite rich ultramafic rock,rock,101
2790,UMFC,Ultramafics,ultramafics,unclassified_rock,77
2790,WSR,Saprock,saprock,saprock,101
2790,CASH,Carbonaceous Shale,carbonaceous shale,mudstone,101
2790,CASH,Carbonaceous Shale ,carbonaceous shale ,mudstone,101
2790,SHZN,Shear Zone,shear zone,shear_zone,90
2790,SHZN,Shear Zone ,shear zone ,shear_zone,90
2790,USO,Schistose ultramafics,schistose ultramafics,unclassified_rock,67
2790,COLL,Colluvium,colluvium,colluvium,101
2790,FAF,Very fine to very fine grained aphanitic feldspar quartz rock with minor,,,
ferromagnesium minerals +/- chlorite. Felsic intrusive,very fine to very fine grained aphanitic feldspar quartz rock with minor,,,,
ferromagnesium minerals  felsic intrusive,vein,100,,,
2790,FLSC,Undefined felsic,undefined felsic,felsic,101
2790,FLSC,Undefined felsic ,undefined felsic ,felsic,101
2790,MDC,Coarse-grained dolerite,coarse grained dolerite,dolerite,101
2790,MMI,Intrusive dolerite dyke hi-Mg,intrusive dolerite dyke hi mg,dolerite,100
2790,MZO,Undifferentiated differentiated dolerites,undifferentiated differentiated dolerites,unclassified_rock,100
2790,NCO,Transported clay,transported clay,mud,101
2790,SLB,Black shales,black shales,mudstone,87
2790,HP,Hardpan,hardpan,unclassified_rock,57
2790,MSV,Medium to coarse grained light coloured foliated mafic rock. Some hints of,,,
layering. Deformed volcaniclastic or dolerite?,medium to coarse grained light coloured foliated mafic rock some hints of,,,,
layering deformed volcaniclastic ,rock,100,,,
2790,MSV,Medium to course grained light coloured foliated mafic rock. Some hints of layering. Deformed volcaniclastic or,,,
dolerite?,medium to course grained light coloured foliated mafic rock some hints of layering deformed volcaniclastic or,,,,
dolerite,rock,100,,,
2790,OOO,Undifferentiated rock type,undifferentiated rock type,rock,100
2790,SLG,Pale gray opaque fine grained,pale gray opaque fine grained,unclassified_rock,62
2790,SOO,Undifferentiated sedimentary rocks,undifferentiated sedimentary rocks,unclassified_rock,100
2790,CV,Colluvium,colluvium,colluvium,101
2790,HARD,Hardpan,hardpan,unclassified_rock,57
2790,MDG,Gabbro,gabbro,gabbro,101
2790,SLO,Lutites fine grained,lutites ,unclassified_rock,80
2790,USP,Schistose talc-chlorite rock phylitic,schistose talc chlorite rock ,rock,101
2790,CALC,Calcrete,calcrete,calcrete,101
2790,MVB,lithologically variable mafic rock hints of compositional layering,lithologically variable mafic rock hints of compositional layering,rock,100
2790,NGF,Layered ferruginous gravels. Alluvial sheet wash,layered ferruginous gravels alluvial sheet wash,alluvium,100
2790,UMC,Medium to coarse grained chlorite carbonate +/- talc rock,medium to coarse grained chlorite carbonate +  talc rock,rock,101
2790,UMC,Coarse/medium grained chlorite + carbonate +/- talc,coarse medium grained chlorite + carbonate +  talc,talc-rock,101
2790,USB,Amphibole chlorite rock. Fine grained grey-blue. Low Mg ultramafic schist,amphibole chlorite rock fine grained grey blue low mg ultramafic schist,schist,101
2790,NHO,Hardpanised transported material,hardpanised transported material,colluvium,100
2790,DSO,Siliceous duricrust or silcrete,siliceous duricrust or silcrete,silcrete,101
2790,FEST,Ironstone\Gossan,ironstone\gossan,ironstone,100
2790,MSO,Mafic tectonites,mafic tectonites,mafic,100
2790,NLO,Transported laterite pisoliths,transported laterite ,laterite,101
2790,NSO,Sand,sand,bioclastic,101
2790,WCZ,Clay zone,clay zone,mud,100
2790,BSLM,High-magnesium Basalt,high magnesium basalt,basalt,101
2790,BSLM,High-magnesium Basalt ,high magnesium basalt ,basalt,101
2790,DHO,Hardpan duricrust or ferricrete,hardpan duricrust or ferricrete,ferricrete,101
2790,FSO,Felsic tectonite,felsic tectonite,felsic,100
2790,MZY,pyroxenite with orthopyroxene no obvious feldspar,pyroxenite with orthopyroxene ,pyroxenite,100
2790,FECY,Ferruginous Clay,ferruginous clay,mud,101
2790,FECY,Ferruginous Clay ,ferruginous clay ,mud,101
2790,FLCY,Felsic Clay,felsic clay,mud,101
2790,FLCY,Felsic Clay ,felsic clay ,mud,101
2790,GABR,Gabbro,gabbro,gabbro,101
2790,PEGM,Pegmatite,pegmatite,pegmatite,101
2790,ALSH,Altered Schist,altered schist,schist,101
2790,ALSH,Altered Schist ,altered schist ,schist,101
2790,DOO,Undifferentiated duricrust,undifferentiated duricrust,duricrust,101
2790,GOO,Granitic rocks,granitic rocks,granitic-rock,96
2790,MDO,Undifferentiated dolerites,undifferentiated dolerites,unclassified_rock,100
2790,MSA,Amphobolite massive,amphobolite ,amphibolite,91
2790,VOID,Drilling Void or Cavity,drilling void or cavity,void,101
2790,VOID,Cavity void or natural opening,cavity void or natural opening,void,100
2790,INSH,Intermediate Schist,intermediate schist,schist,101
2790,INSH,Intermediate Schist ,intermediate schist ,schist,101
2790,IAO,Andesite,andesite,andesite,101
2790,NMO,Mottled zone,mottled zone,mottled_zone,92
2790,NOO,Undifferentaited transported material,undifferentaited transported material,colluvium,100
2790,TCSH,Talc Chlorite Schist/talc schist,talc chlorite schist talc schist,schist,101
2790,TCSH,Talc Chlorite Schist/talc schist ,talc chlorite schist talc schist ,schist,101
2790,VQZ,Quartz Vein,quartz vein,vein,101
2790,SVO,volcaniclastic,volcaniclastic,volcaniclastic-mudstone,100
2790,UMSH,Ultramafic Schist,ultramafic schist,schist,101
2790,UMSH,Ultramafic Schist ,ultramafic schist ,schist,101
2790,FAO,Aphanitic felsic rocks,aphanitic felsic rocks,felsic,100
2790,FCO,Crystic felsic rock except obvious porphyry,crystic felsic rock ,rock,101
2790,MVO,Mafic volcaniclastics,mafic volcaniclastics,mafic,100
2790,MZG,granophyre largely quartzofeldspathic with graphic/myrmekitic intergrowths,granophyre largely quartzofeldspathic with graphic myrmekitic intergrowths,unclassified_rock,40
2790,QZSD,Qtz Sand,qtz sand,bioclastic,101
2790,QZSD,Qtz Sand ,qtz sand ,bioclastic,101
2790,SLS,Siltstone,siltstone,mudstone,101
2790,UMCY,Ultramafic clays,ultramafic clays,mud,101
2790,UMCY,Ultramafic clays ,ultramafic clays ,mud,101
2790,FAS,Aphanitic felsic rocks - sericitic,aphanitic felsic rocks  sericitic,felsic,100
2790,FSS,Sericite schist,sericite schist,schist,101
2790,MOO,Undifferentiated mafic rocks,undifferentiated mafic rocks,unclassified_rock,100
2790,QMSH,Qtz Mica Schist,qtz mica schist,schist,101
2790,SAND,Sandstone/sand,sandstone sand,bioclastic,101
2790,SAND,Surficial sands ,surficial sands ,unclassified_rock,64
2790,SCX,Chert breccia,chert breccia,breccia,101
2790,ISO,Foliated intermediate rocks,foliated intermediate rocks,intermediate,100
2790,KPSH,K-Feldspar Schist ,k feldspar schist ,schist,101
2790,MAFC,Undefined mafic,undefined mafic,mafic,101
2790,MAFC,Undefined mafic ,undefined mafic ,mafic,101
2790,SOIL,Soil,soil,soil,101
2790,AMPH,Amphibolite,amphibolite,amphibolite,101
2790,FOO,Undifferentiated felsic rocks,undifferentiated felsic rocks,unclassified_rock,100
